Meter_ID,DMA_Zone,Hour_bucket,Flow_std_hourly,Energy_hourly,Avg_Pressure,Read_Count
MET-130,DMA-B,2024-06-18 19:00:00,258.518,0.99,2.6,1
MET-130,DMA-B,2024-06-28 14:00:00,1786.482,1.03,3.63,1
MET-130,DMA-B,2024-07-11 09:00:00,1106.408,4.188,4.0,1
MET-130,DMA-B,2024-07-16 00:00:00,994.209,4.251,3.49,1
MET-130,DMA-B,2024-07-29 22:00:00,1002.945,2.22,4.1,1
MET-130,DMA-B,2024-07-30 01:00:00,815.898,3.11,4.83,1
MET-130,DMA-B,2024-09-08 16:00:00,856.713,3.14,6.19,1
MET-130,DMA-B,2024-09-10 23:00:00,945.449,3.66,5.84,1
MET-130,DMA-B,2024-09-28 17:00:00,471.355,1.682,6.89,1
MET-130,DMA-B,2024-10-14 18:00:00,629.702,2.211,4.08,1
MET-130,DMA-B,2024-10-22 00:00:00,227.993,0.844,5.27,1
MET-130,DMA-B,2024-11-03 01:00:00,1320.992,5.04,6.39,1
MET-130,DMA-B,2024-11-22 16:00:00,1294.686,5.05,5.17,1
MET-130,DMA-B,2024-11-23 21:00:00,794.897,3.11,4.16,1
MET-130,DMA-B,2024-12-12 12:00:00,1228.715,3.079,5.28,1
MET-130,DMA-B,2024-12-24 19:00:00,285.064,1.13,4.96,1
MET-130,DMA-B,2025-01-12 10:00:00,1409.709,5.12,2.89,1
MET-130,DMA-B,2025-01-24 11:00:00,1157.08,4.556,4.4,1
MET-130,DMA-B,2025-01-30 11:00:00,280.452,1.03,5.06,1
MET-130,DMA-B,2025-02-01 19:00:00,735.805,2.804,3.82,1
MET-130,DMA-B,2025-02-02 10:00:00,682.205,2.584,5.1,1
MET-130,DMA-B,2025-02-10 00:00:00,628.434,2.48,4.35,1
MET-130,DMA-B,2025-02-20 10:00:00,738.875,2.965,4.46,1
MET-130,DMA-B,2025-02-25 17:00:00,1391.725,5.104,5.72,1
MET-130,DMA-B,2025-03-04 07:00:00,1399.127,5.55,6.97,1
MET-130,DMA-B,2025-03-10 09:00:00,507.709,1.78,2.94,1
MET-130,DMA-B,2025-03-12 06:00:00,82.277,0.34,5.43,1
MET-130,DMA-B,2025-03-12 12:00:00,152.197,0.549,4.09,1
MET-130,DMA-B,2025-03-22 09:00:00,257.91,1.02,6.77,1
MET-130,DMA-B,2025-03-26 11:00:00,937.283,3.545,4.38,1
MET-130,DMA-B,2025-03-28 14:00:00,1074.631,4.0,2.77,1
MET-130,DMA-B,2025-04-03 21:00:00,342.725,1.242,6.0,1
MET-130,DMA-B,2025-04-07 05:00:00,445.76,1.789,5.83,1
MET-130,DMA-B,2025-04-11 05:00:00,1144.043,4.382,3.87,1
MET-130,DMA-B,2025-04-20 10:00:00,1111.747,4.41,5.3,1
MET-130,DMA-B,2025-04-28 14:00:00,864.297,3.64,4.42,1
MET-130,DMA-B,2025-05-02 12:00:00,970.776,3.812,3.13,1
MET-130,DMA-B,2025-05-03 03:00:00,1444.471,5.434,2.81,1
MET-130,DMA-B,2025-05-29 15:00:00,369.717,1.36,5.91,1
MET-130,DMA-B,2025-06-01 01:00:00,534.279,1.36,6.92,1
MET-130,DMA-B,2025-06-03 05:00:00,1172.828,1.374,3.27,1
MET-130,DMA-B,2025-06-13 15:00:00,1376.716,5.56,2.92,1
MET-130,DMA-B,2025-06-15 22:00:00,602.633,2.26,3.93,1
MET-130,DMA-B,2025-06-16 07:00:00,1147.323,4.43,3.89,1
MET-130,DMA-B,2025-06-24 19:00:00,1836.44,3.08,6.42,1
MET-130,DMA-B,2025-06-27 05:00:00,1449.094,5.62,5.62,1
MET-130,DMA-B,2025-07-16 10:00:00,1230.94,4.517,5.69,1
MET-130,DMA-B,2025-07-31 23:00:00,1224.421,4.729,5.08,1
MET-130,DMA-B,2025-08-07 00:00:00,649.224,2.34,4.63,1
MET-130,DMA-B,2025-08-18 00:00:00,671.42,2.432,6.73,1
MET-130,DMA-B,2025-08-22 08:00:00,193.377,0.741,6.73,1
MET-130,DMA-B,2025-08-24 18:00:00,1323.017,5.26,4.6,1
MET-130,DMA-B,2025-08-29 02:00:00,259.044,0.922,3.1,1
MET-130,DMA-B,2025-09-22 07:00:00,867.454,3.237,3.96,1
MET-130,DMA-B,2025-10-17 21:00:00,215.699,0.86,3.88,1
MET-130,DMA-B,2025-10-28 00:00:00,167.211,0.651,3.27,1
MET-130,DMA-B,2025-10-29 02:00:00,1216.512,4.83,5.97,1
MET-130,DMA-B,2025-10-31 11:00:00,394.298,1.515,6.03,1
MET-130,DMA-B,2025-11-13 16:00:00,101.039,0.388,6.03,1
MET-130,DMA-B,2025-11-21 05:00:00,253.913,0.995,5.22,1
MET-130,DMA-B,2025-11-22 11:00:00,1608.371,2.129,6.68,1
MET-130,DMA-B,2025-11-27 16:00:00,1608.217,2.603,5.17,1
MET-130,DMA-B,2025-12-09 10:00:00,1234.141,5.114,4.73,1
MET-130,DMA-B,2025-12-09 14:00:00,731.178,2.71,6.75,1
MET-130,DMA-B,2026-01-21 00:00:00,69.308,0.242,3.37,1
MET-130,DMA-B,2026-01-22 06:00:00,602.488,2.395,5.08,1
MET-130,DMA-B,2026-01-30 14:00:00,1464.135,2.4,6.44,1
MET-130,DMA-B,2026-02-01 22:00:00,1456.915,5.696,3.37,1
MET-130,DMA-B,2026-02-27 05:00:00,153.694,0.57,4.71,1
MET-130,DMA-B,2026-03-03 21:00:00,640.063,2.464,3.55,1
MET-130,DMA-B,2026-03-07 02:00:00,622.334,3.178,3.54,1
MET-130,DMA-B,2026-03-11 00:00:00,229.87,0.846,6.01,1
MET-131,DMA-C,2024-01-02 13:00:00,1629.599,6.37,5.61,1
MET-131,DMA-C,2024-01-07 17:00:00,63.094,0.261,3.36,1
MET-131,DMA-C,2024-01-12 21:00:00,100.795,0.392,4.79,1
MET-131,DMA-C,2024-01-14 09:00:00,405.462,1.475,3.93,1
MET-131,DMA-C,2024-01-15 16:00:00,311.648,1.258,3.44,1
MET-131,DMA-C,2024-01-23 11:00:00,1013.84,3.55,4.49,1
MET-131,DMA-C,2024-01-23 12:00:00,883.968,3.507,5.31,1
MET-131,DMA-C,2024-02-03 03:00:00,2006.965,0.96,5.11,1
MET-131,DMA-C,2024-02-13 20:00:00,1014.578,0.96,2.56,1
MET-131,DMA-C,2024-02-18 14:00:00,1518.587,5.83,4.04,1
MET-131,DMA-C,2024-02-29 10:00:00,1817.782,7.385,33.1,1
MET-131,DMA-C,2024-03-14 08:00:00,712.131,2.523,3.85,1
MET-131,DMA-C,2024-03-17 00:00:00,1815.845,7.38,3.85,1
MET-131,DMA-C,2024-03-29 10:00:00,267.798,1.0,2.68,1
MET-131,DMA-C,2024-03-31 11:00:00,271.235,4.04,6.96,1
MET-131,DMA-C,2024-04-19 03:00:00,1076.377,4.039,3.84,1
MET-131,DMA-C,2024-05-05 11:00:00,991.336,3.642,3.74,1
MET-131,DMA-C,2024-05-14 20:00:00,231.223,0.915,6.31,1
MET-131,DMA-C,2024-05-19 10:00:00,641.518,2.62,5.46,1
MET-131,DMA-C,2024-05-21 00:00:00,202.318,0.792,2.98,1
MET-131,DMA-C,2024-05-25 07:00:00,1848.887,6.93,2.75,1
MET-131,DMA-C,2024-05-28 09:00:00,130.248,0.479,3.16,1
MET-131,DMA-C,2024-06-06 00:00:00,1510.388,5.425,4.36,1
MET-131,DMA-C,2024-06-06 15:00:00,1383.781,5.525,3.59,1
MET-131,DMA-C,2024-06-12 06:00:00,1520.691,5.878,4.18,1
MET-131,DMA-C,2024-06-13 08:00:00,364.993,1.38,3.24,1
MET-131,DMA-C,2024-06-14 18:00:00,280.016,1.12,3.77,1
MET-131,DMA-C,2024-06-17 00:00:00,1924.092,7.31,5.49,1
MET-131,DMA-C,2024-06-18 21:00:00,1654.39,6.607,4.08,1
MET-131,DMA-C,2024-06-20 02:00:00,1613.844,5.939,5.46,1
MET-131,DMA-C,2024-06-26 22:00:00,1106.649,4.53,6.56,1
MET-131,DMA-C,2024-06-27 05:00:00,102.33,0.4,5.88,1
MET-131,DMA-C,2024-07-01 06:00:00,1425.342,5.54,3.67,1
MET-131,DMA-C,2024-07-02 06:00:00,326.737,1.25,3.62,1
MET-131,DMA-C,2024-07-10 07:00:00,1642.646,5.98,5.3,1
MET-131,DMA-C,2024-07-13 20:00:00,904.867,3.317,5.94,1
MET-131,DMA-C,2024-07-13 23:00:00,395.226,1.627,4.6,1
MET-131,DMA-C,2024-07-21 18:00:00,751.261,2.96,2.98,1
MET-131,DMA-C,2024-08-06 15:00:00,394.106,1.587,6.46,1
MET-131,DMA-C,2024-09-02 00:00:00,336.55,1.25,3.33,1
MET-131,DMA-C,2024-09-12 23:00:00,963.317,3.94,3.84,1
MET-131,DMA-C,2024-09-17 13:00:00,1679.463,6.151,6.78,1
MET-131,DMA-C,2024-10-17 05:00:00,1766.625,6.8,2.61,1
MET-131,DMA-C,2024-10-25 10:00:00,706.019,2.53,3.54,1
MET-131,DMA-C,2024-10-28 03:00:00,319.124,1.13,4.47,1
MET-131,DMA-C,2024-10-28 21:00:00,1169.549,1.13,5.56,1
MET-131,DMA-C,2024-10-30 00:00:00,1450.212,5.9,4.82,1
MET-131,DMA-C,2024-11-03 08:00:00,456.094,1.688,5.66,1
MET-131,DMA-C,2024-11-05 05:00:00,1838.804,7.285,3.49,1
MET-131,DMA-C,2024-11-07 03:00:00,916.23,7.27,3.35,1
MET-131,DMA-C,2024-11-07 11:00:00,775.9,2.986,5.45,1
MET-131,DMA-C,2024-11-24 03:00:00,789.202,2.87,4.22,1
MET-131,DMA-C,2024-11-25 07:00:00,178.376,0.67,6.81,1
MET-131,DMA-C,2024-11-25 12:00:00,1799.43,6.92,6.81,1
MET-131,DMA-C,2024-11-27 03:00:00,1419.52,5.497,32.0,1
MET-131,DMA-C,2024-12-02 08:00:00,776.18,3.17,5.22,1
MET-131,DMA-C,2024-12-09 08:00:00,879.447,3.62,2.83,1
MET-131,DMA-C,2024-12-25 12:00:00,343.119,1.34,3.01,1
MET-131,DMA-C,2025-01-11 21:00:00,282.163,1.005,2.51,1
MET-131,DMA-C,2025-01-16 00:00:00,793.029,3.035,6.14,1
MET-131,DMA-C,2025-01-23 22:00:00,945.5,3.7,5.12,1
MET-131,DMA-C,2025-01-24 18:00:00,627.815,2.543,2.82,1
MET-131,DMA-C,2025-02-02 15:00:00,750.146,2.68,5.84,1
MET-131,DMA-C,2025-02-04 12:00:00,1943.613,7.68,6.23,1
MET-131,DMA-C,2025-02-19 13:00:00,1085.105,3.988,4.7,1
MET-131,DMA-C,2025-03-15 05:00:00,62.419,0.24,2.86,1
MET-131,DMA-C,2025-03-19 03:00:00,972.342,3.82,6.87,1
MET-131,DMA-C,2025-03-22 13:00:00,989.317,3.515,3.04,1
MET-131,DMA-C,2025-03-25 00:00:00,1795.401,6.737,3.78,1
MET-131,DMA-C,2025-04-27 08:00:00,1091.472,4.3,3.55,1
MET-131,DMA-C,2025-04-28 01:00:00,892.09,3.45,3.33,1
MET-131,DMA-C,2025-05-29 03:00:00,916.569,0.856,3.81,1
MET-131,DMA-C,2025-06-06 07:00:00,2218.54,5.96,4.34,1
MET-131,DMA-C,2025-06-08 00:00:00,459.101,1.86,2.8,1
MET-131,DMA-C,2025-06-15 12:00:00,1162.753,4.45,4.6,1
MET-131,DMA-C,2025-06-29 15:00:00,577.328,2.14,2.67,1
MET-131,DMA-C,2025-07-11 17:00:00,109.958,0.426,4.46,1
MET-131,DMA-C,2025-07-15 00:00:00,1826.958,6.56,5.76,1
MET-131,DMA-C,2025-07-17 22:00:00,875.155,3.16,6.4,1
MET-131,DMA-C,2025-07-19 04:00:00,1307.62,4.96,5.21,1
MET-131,DMA-C,2025-07-30 00:00:00,388.008,1.537,2.6,1
MET-131,DMA-C,2025-08-06 00:00:00,1878.492,7.425,6.16,1
MET-131,DMA-C,2025-08-06 02:00:00,1617.691,5.932,3.44,1
MET-131,DMA-C,2025-08-14 06:00:00,179.019,0.646,5.93,1
MET-131,DMA-C,2025-08-26 08:00:00,824.253,3.194,2.86,1
MET-131,DMA-C,2025-08-28 14:00:00,1439.511,5.46,5.57,1
MET-131,DMA-C,2025-09-04 14:00:00,230.01,0.9,4.41,1
MET-131,DMA-C,2025-09-05 17:00:00,556.278,2.0,2.56,1
MET-131,DMA-C,2025-09-10 08:00:00,1022.492,4.189,4.67,1
MET-131,DMA-C,2025-09-18 13:00:00,634.029,2.241,5.27,1
MET-131,DMA-C,2025-09-20 02:00:00,1305.393,4.853,4.98,1
MET-131,DMA-C,2025-09-20 06:00:00,1797.399,6.975,5.61,1
MET-131,DMA-C,2025-09-21 17:00:00,1122.386,4.343,5.5,1
MET-131,DMA-C,2025-09-24 16:00:00,1444.029,5.419,2.65,1
MET-131,DMA-C,2025-10-09 20:00:00,1373.063,4.904,6.09,1
MET-131,DMA-C,2025-10-10 16:00:00,1920.47,7.485,4.61,1
MET-131,DMA-C,2025-10-16 11:00:00,1343.487,5.04,3.59,1
MET-131,DMA-C,2025-10-20 05:00:00,84.946,0.332,6.08,1
MET-131,DMA-C,2025-10-30 04:00:00,1510.919,5.75,3.38,1
MET-131,DMA-C,2025-10-30 17:00:00,1758.965,6.132,6.1,1
MET-131,DMA-C,2025-11-10 01:00:00,612.982,2.47,3.69,1
MET-131,DMA-C,2025-11-12 15:00:00,673.986,2.68,6.62,1
MET-131,DMA-C,2025-11-15 03:00:00,348.547,1.284,3.41,1
MET-131,DMA-C,2025-11-19 11:00:00,1129.397,4.168,5.43,1
MET-131,DMA-C,2025-11-26 19:00:00,155.769,4.231,3.14,1
MET-131,DMA-C,2025-12-06 22:00:00,727.466,2.85,3.28,1
MET-131,DMA-C,2025-12-10 01:00:00,1227.686,5.1,4.56,1
MET-131,DMA-C,2025-12-16 03:00:00,1413.383,5.17,6.53,1
MET-131,DMA-C,2025-12-23 10:00:00,1382.382,5.333,6.98,1
MET-131,DMA-C,2025-12-25 12:00:00,1246.686,4.551,4.66,1
MET-131,DMA-C,2025-12-31 09:00:00,856.001,3.146,6.86,1
MET-131,DMA-C,2026-01-01 03:00:00,378.146,1.51,5.6,1
MET-131,DMA-C,2026-01-18 17:00:00,1084.166,4.313,6.79,1
MET-131,DMA-C,2026-01-20 14:00:00,1093.934,4.46,3.24,1
MET-131,DMA-C,2026-01-23 04:00:00,840.03,3.186,4.23,1
MET-131,DMA-C,2026-01-30 05:00:00,703.531,2.705,3.48,1
MET-131,DMA-C,2026-01-31 16:00:00,1454.634,5.7,6.43,1
MET-131,DMA-C,2026-02-15 15:00:00,1492.274,5.469,4.23,1
MET-131,DMA-C,2026-02-17 05:00:00,696.878,2.89,6.86,1
MET-131,DMA-C,2026-02-21 16:00:00,89.389,0.352,4.28,1
MET-131,DMA-C,2026-03-05 22:00:00,1086.246,4.32,4.3,1
MET-131,DMA-C,2026-03-11 00:00:00,817.885,2.966,4.01,1
MET-132,DMA-C,2024-01-03 18:00:00,1305.214,5.361,6.69,1
MET-132,DMA-C,2024-01-16 10:00:00,395.456,1.53,2.51,1
MET-132,DMA-C,2024-01-17 03:00:00,599.272,2.174,5.55,1
MET-132,DMA-C,2024-01-27 13:00:00,773.544,3.13,3.0,1
MET-132,DMA-C,2024-02-08 04:00:00,254.04,0.965,5.29,1
MET-132,DMA-C,2024-02-20 01:00:00,1161.156,0.293,3.95,1
MET-132,DMA-C,2024-02-28 23:00:00,353.814,1.267,2.67,1
MET-132,DMA-C,2024-02-29 09:00:00,96.355,0.38,4.42,1
MET-132,DMA-C,2024-03-26 03:00:00,254.912,0.89,6.23,1
MET-132,DMA-C,2024-04-06 20:00:00,847.471,3.09,5.23,1
MET-132,DMA-C,2024-04-14 14:00:00,1087.17,4.16,3.65,1
MET-132,DMA-C,2024-04-21 04:00:00,1448.815,5.19,6.36,1
MET-132,DMA-C,2024-04-25 00:00:00,320.328,1.3,5.13,1
MET-132,DMA-C,2024-04-28 12:00:00,319.366,4.102,4.64,1
MET-132,DMA-C,2024-05-03 02:00:00,1228.262,4.716,4.23,1
MET-132,DMA-C,2024-05-24 02:00:00,777.509,3.02,4.45,1
MET-132,DMA-C,2024-06-02 05:00:00,649.126,2.39,3.31,1
MET-132,DMA-C,2024-06-13 22:00:00,372.449,1.47,5.94,1
MET-132,DMA-C,2024-07-02 07:00:00,725.977,2.66,2.54,1
MET-132,DMA-C,2024-07-05 01:00:00,1776.374,1.15,5.73,1
MET-132,DMA-C,2024-07-09 16:00:00,680.125,2.734,5.17,1
MET-132,DMA-C,2024-07-13 06:00:00,1288.467,5.353,2.95,1
MET-132,DMA-C,2024-07-13 14:00:00,97.157,0.398,3.34,1
MET-132,DMA-C,2024-07-18 05:00:00,904.24,3.376,2.78,1
MET-132,DMA-C,2024-07-22 05:00:00,50.77,0.202,2.78,1
MET-132,DMA-C,2024-08-05 13:00:00,1134.546,4.239,6.27,1
MET-132,DMA-C,2024-08-07 00:00:00,1155.926,4.485,3.47,1
MET-132,DMA-C,2024-08-10 16:00:00,1408.136,5.08,6.67,1
MET-132,DMA-C,2024-08-16 08:00:00,113.958,0.44,2.87,1
MET-132,DMA-C,2024-08-20 12:00:00,1219.339,4.911,4.05,1
MET-132,DMA-C,2024-08-24 01:00:00,1227.236,3.871,5.95,1
MET-132,DMA-C,2024-08-24 06:00:00,1082.293,4.19,3.35,1
MET-132,DMA-C,2024-08-29 16:00:00,437.163,1.752,6.04,1
MET-132,DMA-C,2024-09-03 00:00:00,228.283,0.814,4.93,1
MET-132,DMA-C,2024-09-09 18:00:00,156.768,0.566,2.63,1
MET-132,DMA-C,2024-09-11 00:00:00,254.327,0.938,5.26,1
MET-132,DMA-C,2024-09-21 15:00:00,1189.709,4.792,6.16,1
MET-132,DMA-C,2024-10-05 12:00:00,183.67,0.736,3.91,1
MET-132,DMA-C,2024-10-11 06:00:00,814.935,2.91,4.63,1
MET-132,DMA-C,2024-10-19 12:00:00,1226.414,4.611,4.93,1
MET-132,DMA-C,2024-10-22 11:00:00,74.615,0.3,4.37,1
MET-132,DMA-C,2024-10-28 03:00:00,474.168,1.73,2.78,1
MET-132,DMA-C,2024-11-02 11:00:00,482.006,1.804,6.25,1
MET-132,DMA-C,2024-11-13 21:00:00,771.654,2.814,6.25,1
MET-132,DMA-C,2024-11-20 01:00:00,335.907,1.21,4.73,1
MET-132,DMA-C,2024-11-30 03:00:00,755.542,2.754,5.91,1
MET-132,DMA-C,2024-12-12 03:00:00,76.18,0.3,4.14,1
MET-132,DMA-C,2024-12-13 07:00:00,254.277,0.99,3.31,1
MET-132,DMA-C,2024-12-14 00:00:00,1425.832,5.54,5.02,1
MET-132,DMA-C,2024-12-23 07:00:00,120.002,0.479,5.28,1
MET-132,DMA-C,2024-12-27 06:00:00,563.342,2.139,5.06,1
MET-132,DMA-C,2025-01-02 07:00:00,971.093,3.872,6.57,1
MET-132,DMA-C,2025-01-04 04:00:00,1257.919,4.91,6.06,1
MET-132,DMA-C,2025-01-07 02:00:00,857.704,3.35,5.96,1
MET-132,DMA-C,2025-01-14 01:00:00,128.732,0.469,4.44,1
MET-132,DMA-C,2025-01-19 23:00:00,790.539,2.91,3.13,1
MET-132,DMA-C,2025-02-17 06:00:00,391.364,1.525,5.6,1
MET-132,DMA-C,2025-02-25 17:00:00,614.454,2.247,6.51,1
MET-132,DMA-C,2025-03-04 02:00:00,1011.37,3.79,61.8,1
MET-132,DMA-C,2025-03-04 09:00:00,1307.804,4.93,4.43,1
MET-132,DMA-C,2025-03-08 20:00:00,1160.141,4.76,4.66,1
MET-132,DMA-C,2025-03-16 23:00:00,1099.167,3.95,3.79,1
MET-132,DMA-C,2025-03-21 04:00:00,917.492,3.942,2.51,1
MET-132,DMA-C,2025-03-22 06:00:00,844.445,3.427,4.84,1
MET-132,DMA-C,2025-03-24 20:00:00,1137.178,4.65,5.87,1
MET-132,DMA-C,2025-03-25 15:00:00,449.275,1.77,5.7,1
MET-132,DMA-C,2025-04-01 18:00:00,333.166,1.218,3.17,1
MET-132,DMA-C,2025-04-19 23:00:00,299.0,1.09,3.23,1
MET-132,DMA-C,2025-04-22 00:00:00,730.008,2.527,5.24,1
MET-132,DMA-C,2025-04-22 08:00:00,883.472,3.21,2.78,1
MET-132,DMA-C,2025-05-01 06:00:00,1058.062,4.42,4.81,1
MET-132,DMA-C,2025-05-03 10:00:00,168.043,0.65,4.81,1
MET-132,DMA-C,2025-05-09 23:00:00,1368.596,5.71,6.74,1
MET-132,DMA-C,2025-05-15 04:00:00,590.834,2.22,2.63,1
MET-132,DMA-C,2025-05-24 05:00:00,415.398,1.51,4.45,1
MET-132,DMA-C,2025-05-26 23:00:00,1024.643,4.02,3.61,1
MET-132,DMA-C,2025-06-03 13:00:00,931.655,3.32,3.83,1
MET-132,DMA-C,2025-06-10 12:00:00,137.734,0.513,2.93,1
MET-132,DMA-C,2025-06-19 23:00:00,136.211,0.499,5.2,1
MET-132,DMA-C,2025-06-21 02:00:00,84.137,0.321,5.85,1
MET-132,DMA-C,2025-06-25 00:00:00,576.457,2.327,3.67,1
MET-132,DMA-C,2025-07-16 12:00:00,1019.723,3.666,6.47,1
MET-132,DMA-C,2025-07-26 08:00:00,1022.388,3.909,6.21,1
MET-132,DMA-C,2025-07-28 08:00:00,343.617,1.323,6.32,1
MET-132,DMA-C,2025-07-29 07:00:00,450.37,1.78,6.54,1
MET-132,DMA-C,2025-08-02 00:00:00,1253.509,5.07,5.24,1
MET-132,DMA-C,2025-08-04 00:00:00,1287.625,4.91,4.45,1
MET-132,DMA-C,2025-08-07 02:00:00,810.276,3.224,5.85,1
MET-132,DMA-C,2025-08-19 13:00:00,784.907,3.1,4.38,1
MET-132,DMA-C,2025-08-21 16:00:00,245.868,0.922,6.11,1
MET-132,DMA-C,2025-08-24 11:00:00,666.612,2.583,5.4,1
MET-132,DMA-C,2025-09-22 06:00:00,542.846,2.101,4.51,1
MET-132,DMA-C,2025-09-28 06:00:00,527.879,5.27,3.41,1
MET-132,DMA-C,2025-09-28 20:00:00,777.28,2.899,4.63,1
MET-132,DMA-C,2025-10-08 20:00:00,270.002,1.03,3.55,1
MET-132,DMA-C,2025-10-13 17:00:00,1294.552,4.78,4.66,1
MET-132,DMA-C,2025-10-14 10:00:00,1796.163,5.517,5.09,1
MET-132,DMA-C,2025-10-17 04:00:00,550.737,2.01,5.07,1
MET-132,DMA-C,2025-11-02 09:00:00,1069.215,3.99,5.17,1
MET-132,DMA-C,2025-11-06 08:00:00,375.838,1.487,5.49,1
MET-132,DMA-C,2025-11-21 21:00:00,292.644,1.082,5.48,1
MET-132,DMA-C,2025-11-22 20:00:00,262.555,1.078,5.09,1
MET-132,DMA-C,2025-11-23 00:00:00,1024.559,4.118,4.18,1
MET-132,DMA-C,2025-12-24 07:00:00,369.44,1.48,5.1,1
MET-132,DMA-C,2025-12-26 04:00:00,781.707,3.06,4.38,1
MET-132,DMA-C,2025-12-28 06:00:00,1205.454,4.87,3.13,1
MET-132,DMA-C,2025-12-31 07:00:00,922.665,3.37,2.69,1
MET-132,DMA-C,2026-01-05 13:00:00,736.171,2.828,2.86,1
MET-132,DMA-C,2026-01-07 15:00:00,1045.169,3.83,5.78,1
MET-132,DMA-C,2026-01-13 10:00:00,1156.306,4.72,6.31,1
MET-132,DMA-C,2026-01-28 19:00:00,1483.337,5.36,2.54,1
MET-132,DMA-C,2026-02-06 14:00:00,1133.194,4.333,5.31,1
MET-132,DMA-C,2026-02-13 23:00:00,912.172,3.4,5.5,1
MET-132,DMA-C,2026-02-17 22:00:00,965.936,3.626,5.5,1
MET-132,DMA-C,2026-02-25 05:00:00,708.446,2.64,6.02,1
MET-132,DMA-C,2026-03-01 23:00:00,383.019,1.495,3.25,1
MET-132,DMA-C,2026-03-02 21:00:00,1217.666,4.8,6.29,1
MET-132,DMA-C,2026-03-11 00:00:00,246.037,0.99,2.99,1
MET-133,DMA-C,2024-01-15 10:00:00,1530.03,5.689,3.66,1
MET-133,DMA-C,2024-01-16 21:00:00,617.136,2.281,4.48,1
MET-133,DMA-C,2024-01-17 00:00:00,1569.004,6.19,5.4,1
MET-133,DMA-C,2024-01-28 16:00:00,1093.723,4.29,5.4,1
MET-133,DMA-C,2024-02-05 06:00:00,810.013,2.94,6.33,1
MET-133,DMA-C,2024-02-05 19:00:00,1973.575,7.747,4.95,1
MET-133,DMA-C,2024-02-15 21:00:00,1616.168,6.242,4.95,1
MET-133,DMA-C,2024-02-17 00:00:00,202.51,0.746,6.78,1
MET-133,DMA-C,2024-02-18 07:00:00,2605.193,10.17,6.78,1
MET-133,DMA-C,2024-03-03 16:00:00,2293.355,8.5,6.8,1
MET-133,DMA-C,2024-03-16 20:00:00,74.193,8.5,6.28,1
MET-133,DMA-C,2024-03-18 07:00:00,2838.406,10.08,3.35,1
MET-133,DMA-C,2024-03-31 01:00:00,92.119,0.33,3.49,1
MET-133,DMA-C,2024-04-17 15:00:00,2412.122,9.37,3.74,1
MET-133,DMA-C,2024-04-18 00:00:00,1819.204,7.22,5.65,1
MET-133,DMA-C,2024-05-25 00:00:00,1794.483,6.11,5.02,1
MET-133,DMA-C,2024-05-30 16:00:00,558.86,2.26,5.21,1
MET-133,DMA-C,2024-06-05 08:00:00,2883.225,10.241,6.52,1
MET-133,DMA-C,2024-06-08 00:00:00,580.282,2.25,5.68,1
MET-133,DMA-C,2024-06-08 22:00:00,1349.111,5.4,3.34,1
MET-133,DMA-C,2024-06-11 22:00:00,1726.829,6.573,4.2,1
MET-133,DMA-C,2024-06-15 01:00:00,2896.772,10.94,2.94,1
MET-133,DMA-C,2024-06-18 13:00:00,2699.445,10.631,4.75,1
MET-133,DMA-C,2024-06-26 15:00:00,625.059,2.42,6.52,1
MET-133,DMA-C,2024-07-02 19:00:00,64.731,0.25,6.84,1
MET-133,DMA-C,2024-07-03 14:00:00,143.392,0.517,6.02,1
MET-133,DMA-C,2024-07-25 14:00:00,689.055,2.523,3.94,1
MET-133,DMA-C,2024-07-29 00:00:00,584.481,2.305,4.1,1
MET-133,DMA-C,2024-07-29 06:00:00,1129.271,4.607,4.87,1
MET-133,DMA-C,2024-08-06 00:00:00,956.511,3.78,5.49,1
MET-133,DMA-C,2024-08-16 00:00:00,1747.138,6.331,4.43,1
MET-133,DMA-C,2024-08-18 17:00:00,2899.785,11.317,30.5,1
MET-133,DMA-C,2024-09-02 17:00:00,1267.755,4.63,0.0,1
MET-133,DMA-C,2024-09-09 19:00:00,589.115,2.119,3.0,1
MET-133,DMA-C,2024-09-23 13:00:00,768.916,2.83,4.96,1
MET-133,DMA-C,2024-10-18 21:00:00,1485.827,5.86,5.39,1
MET-133,DMA-C,2024-10-26 09:00:00,2536.651,10.03,4.59,1
MET-133,DMA-C,2024-10-26 22:00:00,2852.031,10.46,5.14,1
MET-133,DMA-C,2024-11-04 21:00:00,1437.275,5.247,6.24,1
MET-133,DMA-C,2024-11-12 00:00:00,2955.391,10.834,3.62,1
MET-133,DMA-C,2024-11-20 03:00:00,1667.38,6.74,4.14,1
MET-133,DMA-C,2024-11-22 14:00:00,333.328,1.296,6.93,1
MET-133,DMA-C,2024-11-23 05:00:00,1712.065,6.696,5.21,1
MET-133,DMA-C,2024-11-26 19:00:00,2496.65,10.098,3.3,1
MET-133,DMA-C,2024-12-11 12:00:00,1233.694,4.808,5.14,1
MET-133,DMA-C,2024-12-13 00:00:00,2097.434,7.595,6.18,1
MET-133,DMA-C,2024-12-15 21:00:00,1940.229,7.804,4.1,1
MET-133,DMA-C,2024-12-24 06:00:00,1686.178,6.243,6.04,1
MET-133,DMA-C,2024-12-31 06:00:00,1415.131,5.39,4.95,1
MET-133,DMA-C,2025-01-18 09:00:00,814.933,2.916,3.45,1
