Reading_ID,Meter_ID,TS,Pressure,Flow,Energy,Unit,Customer_ID,Leak_Flag,Maintenance_Flag,Notes_Comments,Base_Temp_C,Base_Pressure_kPa,Cal_Coefficient,Cal_Version,Latitude,Longitude,Flow_calibrated,Energy_calibrated,Flow_std,Hour,Date,Month,Hour_bucket,Season,DMA_Zone,Flow_Change,Pressure_Drop,Pressure_Violation,Is_Billable,outage_flag,prev_flag,event_type,Sensor_Reliable,Read_Success,Estimated_Read,Energy_MMBtu,CO2_kg,CO2_Tonnes,Zone
R11186,MET-155,2025-02-13 22:00:00,4.2,1085.0,3.85,SCMH,C711,NO,,Night flow anomaly recorded.,21.7,101.325,1.005,v1.1,13.0892,80.3034,1090.425,3.8692499999999996,1084.1379981346447,22,2025-02-13,2,2025-02-13 22:00:00,Winter,DMA-D,763.7249999999999,-1.0699999999999994,False,True,1,0.0,OUTAGE_START,False,False,True,39.2739,2084.266,2.084266,Zone_B
R14956,MET-110,2025-02-14 00:00:00,,1177.0,4.26,SCMH,C726,n,,Read manually. Meter OK.,16.5,101.0,1.01,v1.0,13.1332,80.4448,1188.77,4.3026,1199.2755058311823,0,2025-02-14,2,2025-02-14 00:00:00,Winter,DMA-A,-2.019999999999982,0.0,False,True,0,0.0,,False,False,True,42.816,2272.245,2.272245,Zone_C
R10370,MET-128,2025-02-14 01:00:00,6.31,878.0,3.33,SCMH,C866,false,MAINT,Customer called at +91-9813243-13243,14.2,101.325,1.01,v1.0,13.0557,80.305,886.78,3.3633,904.6791613015486,1,2025-02-14,2,2025-02-14 01:00:00,Winter,DMA-B,-580.22,3.2099999999999995,False,False,0,1.0,OUTAGE_END,False,False,True,31.9392,1695.013,1.695013,Zone_B
R9428,MET-144,2025-02-14 03:00:00,6.29,3000.0,8.14,SCMH,C755,n,,Pressure drop observed at peak hours.,17.4,103.0,1.0,v1.1,13.2137,80.2534,3000.0,8.14,3076.8823160240904,3,2025-02-14,2,2025-02-14 03:00:00,Winter,DMA-C,205.0,0.96,False,True,0,0.0,,False,False,True,108.0511,5734.272,5.734272,Zone_C
R12255,MET-102,2025-02-14 12:00:00,3.02,1826.0,6.96,SCMH,C728,nO,SHUTDOWN,Email: user484@citygas.com flagged issue,19.7,101.0,1.0,v1.0,13.2303,80.1585,1826.0,6.96,1822.0076861894056,12,2025-02-14,2,2025-02-14 12:00:00,Winter,DMA-A,1769.0,-3.28,False,False,1,0.0,OUTAGE_START,False,False,True,65.7671,3490.26,3.49026,Zone_C
R12501,MET-110,2025-02-14 17:00:00,3.15,144.0,0.53,SCMH,C726,no,,Inspection done. No issues.,21.1,101.325,1.01,v1.1,13.1332,80.4448,145.44,0.5353,144.89629906542055,17,2025-02-14,2,2025-02-14 17:00:00,Winter,DMA-A,-1043.33,0.0,False,True,1,0.0,OUTAGE_START,False,False,True,5.2383,277.997,0.277997,Zone_C
R11388,MET-136,2025-02-14 18:00:00,2.65,1362.0,5.15,SCMH,C701,FALSE,,Calibration check passed.,18.0,101.325,1.0,v1.0,13.1734,80.2475,1362.0,5.15,1371.3560020607933,18,2025-02-14,2,2025-02-14 18:00:00,Winter,DMA-C,413.0,-1.7200000000000002,False,True,1,1.0,,False,False,True,49.0552,2603.359,2.603359,Zone_C
R13242,MET-146,2025-02-15 00:00:00,3.1,1350.0,5.36,SCMH,C786,false,,Reverse flow detected briefly.,23.8,103.0,0.995,v1.1,13.115,80.1497,1343.25,5.333200000000001,1347.9818058975852,0,2025-02-15,2,2025-02-15 00:00:00,Winter,DMA-D,-487.75,0.0,False,True,1,1.0,,False,False,True,48.3799,2567.521,2.567521,Zone_C
R13460,MET-154,2025-02-15 00:00:00,39.0,805.0,2.84,SCMH,C767,FALSE,MAINT,Maintenance done by technician ID T718.,20.3,101.325,1.0,v1.1,13.2079,80.3732,805.0,2.84,804.1770318623275,0,2025-02-15,2,2025-02-15 00:00:00,Winter,DMA-D,-256.0,35.35,False,False,0,1.0,OUTAGE_END,False,False,True,28.9937,1538.696,1.538696,Zone_C
R9627,MET-113,2025-02-15 01:00:00,3.87,1267.0,4.8,SCMH,C839,n,MAINT,Customer called at +91-9885583-85583,17.0,101.325,1.0,v1.0,13.183,80.0522,1267.0,4.8,1280.1001206272617,1,2025-02-15,2,2025-02-15 01:00:00,Winter,DMA-A,-1091.0,-0.9199999999999999,False,False,1,1.0,,False,False,True,45.6336,2421.775,2.421775,Zone_C
R12808,MET-106,2025-02-15 04:00:00,4.59,1157.0,4.38,SCMH,C762,no,,Customer C818 complained about billing.,17.9,101.325,1.005,v1.0,12.9124,80.2671,1162.7849999999999,4.4018999999999995,1171.1747904140182,4,2025-02-15,2,2025-02-15 04:00:00,Winter,DMA-A,350.8649999999999,-1.6600000000000001,False,True,1,0.0,OUTAGE_START,False,False,True,41.8801,2222.577,2.222577,Zone_B
R9236,MET-141,2025-02-15 04:00:00,4.71,4741.0,17.9,SCMH,CID-787,False,MAINT,Read manually. Meter OK.,14.3,99.5,1.0,v1.0,12.8988,80.0626,4741.0,17.9,4747.92673970225,4,2025-02-15,2,2025-02-15 04:00:00,Winter,DMA-C,4485.0,0.4900000000000002,False,False,1,1.0,,False,False,True,170.7568,9062.063,9.062063,Zone_A
R9242,MET-119,2025-02-15 10:00:00,5.23,626.0,2.44,SCMH,C723,false,,Inspection done. No issues.,14.7,102.5,1.005,v1.2,13.0228,80.1934,629.1299999999999,2.4521999999999995,648.1437129220733,10,2025-02-15,2,2025-02-15 10:00:00,Winter,DMA-B,-1012.1200000000001,1.3700000000000006,False,True,0,1.0,OUTAGE_END,False,False,True,22.6594,1202.534,1.202534,Zone_B
R9570,MET-110,2025-02-15 17:00:00,5.31,-637.0,,SCMH,C726,FALSE,,Read manually. Meter OK.,20.5,100.0,1.0,v1.0,13.1332,80.4448,-637.0,0.5353,-627.5996796910542,17,2025-02-15,2,2025-02-15 17:00:00,Winter,DMA-A,-782.44,2.1599999999999997,False,True,0,1.0,OUTAGE_END,False,False,True,-22.9429,-1217.58,-1.21758,Zone_C
R11916,MET-159,2025-02-16 00:00:00,3.95,3476.0,12.74,SCMH,CID-731,n,,"Leak near coords 12.9556,80.3728. Reported.",21.2,101.325,1.002,v1.1,12.8681,80.407,3482.952,12.76548,3468.752773229149,0,2025-02-16,2,2025-02-16 00:00:00,Winter,DMA-D,3021.657,-0.71,False,True,1,1.0,,False,False,True,125.4456,6657.398,6.657398,Zone_A
R14269,MET-142,2025-02-16 04:00:00,3.18,3479.0,12.62,SCMH,C771,NO,,High consumption flagged for audit.,15.5,101.325,1.0,v1.2,13.0481,80.3046,3479.0,12.62,3533.236965182747,4,2025-02-16,2,2025-02-16 04:00:00,Winter,DMA-C,833.8400000000001,-1.2499999999999996,False,True,1,1.0,,False,False,True,125.3033,6649.846,6.649846,Zone_B
R14972,MET-143,2025-02-16 06:00:00,2.81,1014.0,3.77,SCMH,C739,no,,Contact: +91-7092959-92959 for followup,14.1,101.0,1.0,v1.1,12.8638,80.1757,1014.0,3.77,1031.5079453120823,6,2025-02-16,2,2025-02-16 06:00:00,Winter,DMA-C,-852.0,-0.8599999999999999,False,True,1,1.0,,False,False,True,36.5213,1938.185,1.938185,Zone_A
R12363,MET-133,2025-02-16 07:00:00,3.12,1606.0,6.01,SCMH,C814,0,,Customer called at +91-9810671-10671,22.6,103.0,1.0,v1.1,12.876,80.3543,1606.0,6.01,1618.1966525948758,7,2025-02-16,2,2025-02-16 07:00:00,Winter,DMA-C,789.37,-0.33000000000000007,False,True,1,1.0,,False,False,True,57.8434,3069.749,3.069749,Zone_A
R14916,MET-158,2025-02-16 09:00:00,3.34,458.0,1.82,SCMH,C837,false,,"Leak near coords 13.0668,80.358. Reported.",18.9,103.0,1.0,v1.0,12.9284,80.1246,458.0,1.82,467.32474561402285,9,2025-02-16,2,2025-02-16 09:00:00,Winter,DMA-D,-989.1999999999998,-0.6900000000000004,False,True,1,1.0,,False,False,True,16.4958,875.432,0.875432,Zone_B
R14884,MET-121,2025-02-16 13:00:00,,267.0,1.04,SCMH,C759,FALSE,MAINT,Reverse flow detected briefly.,25.0,100.0,0.995,v1.0,13.0947,80.3952,265.665,1.0348,257.79400554591956,13,2025-02-16,2,2025-02-16 13:00:00,Winter,DMA-B,178.83900000000003,0.0,False,False,0,1.0,OUTAGE_END,False,False,True,9.5685,507.8,0.5078,Zone_B
R15165,MET-109,2025-02-16 18:00:00,2.98,1209.0,4.39,SCMH,C888,False,,Customer C764 complained about billing.,15.4,100.0,1.0,v1.0,13.0904,80.0798,1209.0,4.39,1212.2118030362128,18,2025-02-16,2,2025-02-16 18:00:00,Winter,DMA-A,1068.0,-2.2500000000000004,False,True,1,1.0,,False,False,True,43.5446,2310.912,2.310912,Zone_B
R11876,MET-112,2025-02-16 18:00:00,4.03,4223.0,15.92,SCMH,C889,false,SHUTDOWN,Calibration check passed.,15.1,101.325,1.005,v1.0,13.238,80.1295,4244.115,15.999599999999997,4316.2612740676495,18,2025-02-16,2,2025-02-16 18:00:00,Winter,DMA-A,-521.335,-1.3899999999999997,False,False,1,0.0,OUTAGE_START,False,False,True,152.8605,8112.307,8.112307,Zone_C
R12485,MET-124,2025-02-16 19:00:00,4.77,141.0,0.55,SCMH,C706,true,,Reverse flow detected briefly.,14.2,101.0,1.002,v1.0,12.9965,80.0754,141.282,0.5511,143.6713896981233,19,2025-02-16,2,2025-02-16 19:00:00,Winter,DMA-B,-1551.213,0.7999999999999994,False,True,1,1.0,,False,False,True,5.0886,270.052,0.270052,Zone_B
R13799,MET-145,2025-02-16 21:00:00,3.13,407.0,1.47,SCMH,C895,N,,Read manually. Meter OK.,15.3,101.325,1.0,v1.0,12.9535,80.413,407.0,1.47,413.631651932744,21,2025-02-16,2,2025-02-16 21:00:00,Winter,DMA-C,-2.0,0.29000000000000004,False,True,1,1.0,,False,False,True,14.6589,777.948,0.777948,Zone_B
R15123,MET-147,2025-02-16 23:00:00,4.03,2316.0,8.13,SCMH,C726,FALSE,,Read manually. Meter OK.,21.4,101.325,1.0,v1.1,12.9747,80.2142,2316.0,8.13,2304.9920217280596,23,2025-02-16,2,2025-02-16 23:00:00,Winter,DMA-D,-35.184999999999945,-2.33,False,True,1,0.0,OUTAGE_START,False,False,True,83.4155,4426.861,4.426861,Zone_B
R13763,MET-147,2025-02-17 03:00:00,4.96,629.0,2.49,SCMH,C726,FALSE,,Inspection done. No issues.,23.3,101.325,1.01,v1.2,12.9747,80.2142,635.29,2.5149000000000004,628.2181261595547,3,2025-02-17,2,2025-02-17 03:00:00,Winter,DMA-D,-1680.71,0.9299999999999997,False,True,1,1.0,,False,False,True,22.8813,1214.311,1.214311,Zone_B
R9532,MET-132,2025-02-17 06:00:00,5.6,403.0,1.54,SCMH,C756,No,,Read manually. Meter OK.,20.6,101.325,0.99,v1.1,12.9182,80.3353,398.96999999999997,1.5246,398.1550825531914,6,2025-02-17,2,2025-02-17 06:00:00,Winter,DMA-C,-408.03000000000003,2.4699999999999998,False,True,0,1.0,OUTAGE_END,False,False,True,14.3697,762.6,0.7626,Zone_B
R11043,MET-133,2025-02-17 07:00:00,-5.66,1835.0,7.0,SCMH,C814,n,MAINT,,17.2,102.5,1.01,v1.1,12.876,80.3543,1853.35,7.07,1892.9221951131321,7,2025-02-17,2,2025-02-17 07:00:00,Winter,DMA-C,247.3499999999999,-8.780000000000001,False,False,1,1.0,,False,False,True,66.7522,3542.539,3.542539,Zone_A
R13248,MET-140,2025-02-17 15:00:00,2.97,4095.0,14.55,SCMH,CID-808,False,,Calibration check passed.,19.6,101.0,0.99,v1.2,13.0261,80.0932,4054.05,14.4045,4046.5681305115418,15,2025-02-17,2,2025-02-17 15:00:00,Winter,DMA-C,3303.3150000000005,-3.64,False,True,1,0.0,OUTAGE_START,False,False,True,146.0149,7749.011,7.749011,Zone_B
R14122,MET-115,2025-02-17 20:00:00,4.3,854.0,3.4,SCMH,C851,No,,Pressure drop observed at peak hours.,18.3,101.325,0.995,v1.0,12.9227,80.3327,849.73,3.383,854.686393892606,20,2025-02-17,2,2025-02-17 20:00:00,Winter,DMA-A,-2077.25,-2.1100000000000003,False,True,1,0.0,OUTAGE_START,False,False,True,30.6048,1624.197,1.624197,Zone_B
R12557,MET-127,2025-02-17 22:00:00,6.32,1375.0,4.81,SCMH,C883,NO,,Customer C832 complained about billing.,21.1,101.325,1.005,v1.0,12.9299,80.3418,1381.8749999999998,4.8340499999999995,1376.7091121495325,22,2025-02-17,2,2025-02-17 22:00:00,Winter,DMA-B,-514.1250000000002,-0.5199999999999996,False,True,0,0.0,,False,False,True,49.7711,2641.352,2.641352,Zone_B
R9808,MET-119,2025-02-18 00:00:00,2.96,1200.0,4.29,SCMH,C723,NO,,Reverse flow detected briefly.,14.3,101.325,1.005,v1.1,13.0228,80.1934,1205.9999999999998,4.31145,1229.9144198991128,0,2025-02-18,2,2025-02-18 00:00:00,Winter,DMA-B,576.8699999999999,-2.2700000000000005,False,True,1,0.0,OUTAGE_START,False,False,True,43.4366,2305.18,2.30518,Zone_B
R14223,MET-115,2025-02-18 03:00:00,6.48,1142.0,4.28,SCMH,C851,FALSE,SHUTDOWN,Reverse flow detected briefly.,20.9,101.0,0.995,v1.0,12.9227,80.3327,1136.29,4.2586,1129.1786570166012,3,2025-02-18,2,2025-02-18 03:00:00,Winter,DMA-A,286.55999999999995,2.1800000000000006,False,False,1,1.0,,False,False,True,40.9258,2171.932,2.171932,Zone_B
R12661,MET-107,2025-02-18 04:00:00,4.24,902.0,3.54,SCMH,C757,FALSE,MAINT,"Leak near coords 13.0407,80.0914. Reported.",20.2,101.325,1.0,v1.0,12.8732,80.1064,902.0,3.54,901.3850349411966,4,2025-02-18,2,2025-02-18 04:00:00,Winter,DMA-A,-1061.17,-2.0999999999999996,False,False,1,0.0,OUTAGE_START,False,False,True,32.4874,1724.106,1.724106,Zone_A
R13027,MET-127,2025-02-18 06:00:00,6.08,1872.0,6.54,SCMH,C883,n,,"Leak near coords 13.06,80.2606. Reported.",18.8,101.325,1.0,v1.0,12.9299,80.3418,1872.0,6.54,1879.6944682308613,6,2025-02-18,2,2025-02-18 06:00:00,Winter,DMA-B,490.1250000000002,-0.2400000000000002,False,True,0,0.0,,False,False,True,67.4239,3578.186,3.578186,Zone_B
R12580,MET-107,2025-02-18 10:00:00,5.35,1665.0,6.15,SCMH,C757,FALSE,,Customer C797 complained about billing.,23.4,100.0,1.0,v1.0,12.8732,80.1064,1665.0,6.15,1624.387338178842,10,2025-02-18,2,2025-02-18 10:00:00,Winter,DMA-A,763.0,1.1099999999999994,False,True,0,1.0,OUTAGE_END,False,False,True,59.9684,3182.523,3.182523,Zone_A
R14381,MET-139,2025-02-18 10:00:00,6.13,1543.0,5.61,SCMH,C878,false,,"Leak near coords 13.2463,80.1716. Reported.",22.1,101.325,0.99,v1.0,13.1237,80.0602,1527.57,5.5539000000000005,1516.7049805249785,10,2025-02-18,2,2025-02-18 10:00:00,Winter,DMA-C,-145.75499999999988,2.82,False,True,0,1.0,OUTAGE_END,False,False,True,55.0186,2919.837,2.919837,Zone_C
R11915,MET-133,2025-02-18 13:00:00,0.0,535.0,2.06,SCMH,C814,No,,Odorant alarm triggered. Cleared.,23.3,101.325,0.99,v1.0,12.876,80.3543,529.65,2.0394,523.754081632653,13,2025-02-18,2,2025-02-18 13:00:00,Winter,DMA-C,-1323.6999999999998,5.66,False,True,1,1.0,,False,False,True,19.0764,1012.385,1.012385,Zone_A
R14044,MET-146,2025-02-18 18:00:00,6.4,244.0,0.93,SCMH,C786 ,true,MAINT,Customer C734 complained about billing.,16.1,102.5,1.0,v1.1,13.115,80.1497,244.0,0.93,250.1575473293468,18,2025-02-18,2,2025-02-18 18:00:00,Winter,DMA-D,-1099.25,3.3000000000000003,False,False,0,1.0,OUTAGE_END,False,False,True,8.7882,466.39,0.46639,Zone_C
R10557,MET-152,2025-02-18 23:00:00,4.13,1964.0,7.22,SCMH,C788,NO,MAINT,Email: user343@citygas.com flagged issue,20.1,101.325,1.01,v1.1,13.1601,80.1145,1983.64,7.2922,1982.963566922421,23,2025-02-18,2,2025-02-18 23:00:00,Winter,DMA-D,830.6400000000001,-1.4100000000000001,False,False,1,0.0,OUTAGE_START,False,False,True,71.4449,3791.581,3.791581,Zone_C
R14975,MET-105,2025-02-19 00:00:00,,1299.0,4.82,SCMH,C770,NO,MAINT,Odorant alarm triggered. Cleared.,24.2,100.0,1.0,v1.0,12.9124,80.1624,1299.0,4.82,1263.9051816832055,0,2025-02-19,2,2025-02-19 00:00:00,Winter,DMA-A,8.039999999999964,0.0,False,False,0,1.0,OUTAGE_END,False,False,True,46.7861,2482.938,2.482938,Zone_B
R11657,MET-140,2025-02-19 01:00:00,2.65,3908.0,15.26,SCMH,C808,NO,SHUTDOWN,Inspection done. No issues.,18.0,101.325,1.01,v1.1,13.0261,80.0932,3947.08,15.4126,3974.1937214494246,1,2025-02-19,2,2025-02-19 01:00:00,Winter,DMA-C,-106.97000000000025,-0.3200000000000003,False,False,1,1.0,,False,False,True,142.1622,7544.548,7.544548,Zone_B
R12076,MET-153,2025-02-19 02:00:00,5.2,4237.0,15.86,SCMH,C854,no,MAINT,Odorant alarm triggered. Cleared.,15.6,103.0,1.0,v1.0,13.2258,80.4219,4237.0,15.86,4372.672809089093,2,2025-02-19,2,2025-02-19 02:00:00,Winter,DMA-D,715.0,-50.5,False,False,0,0.0,,False,False,True,152.6042,8098.705,8.098705,Zone_C
R14666,MET-115,2025-02-19 06:00:00,4.79,1371.0,5.4,SCMH,C851,nO,,Inspection done. No issues.,23.9,101.325,1.0,v1.1,12.9227,80.3327,1371.0,5.4,1353.0000000000002,6,2025-02-19,2,2025-02-19 06:00:00,Winter,DMA-A,234.71000000000004,-1.6900000000000004,False,True,1,1.0,,False,False,True,49.3794,2620.565,2.620565,Zone_B
R10771,MET-129,2025-02-19 06:00:00,3.56,1160.0,4.5,SCMH,C879,0,MAINT,High consumption flagged for audit.,21.3,99.5,1.0,v1.2,13.087,80.4049,1160.0,4.5,1134.0776651966303,6,2025-02-19,2,2025-02-19 06:00:00,Winter,DMA-B,1.2350000000001273,-1.8199999999999998,False,False,1,0.0,OUTAGE_START,False,False,True,41.7798,2217.254,2.217254,Zone_B
R13082,MET-107,2025-02-19 07:00:00,5.0,295.0,1.12,SCMH,C757,0,MAINT,Odorant alarm triggered. Cleared.,19.3,101.325,1.0,v1.0,12.8732,80.1064,295.0,1.12,295.7061036074543,7,2025-02-19,2,2025-02-19 07:00:00,Winter,DMA-A,-1370.0,-0.34999999999999964,False,False,0,0.0,,False,False,True,10.625,563.869,0.563869,Zone_A
R13896,MET-131,2025-02-19 13:00:00,4.7,1103.0,3.98,SCMH,C807,false,,Odorant alarm triggered. Cleared.,16.5,100.0,1.002,v1.1,13.093,80.0978,1105.206,3.98796,1103.9336895916776,13,2025-02-19,2,2025-02-19 13:00:00,Winter,DMA-C,-887.7940000000001,-1.5300000000000002,False,True,1,0.0,OUTAGE_START,False,False,True,39.8063,2112.52,2.11252,Zone_B
R9490,MET-129,2025-02-19 22:00:00,2.92,477.0,1.83,SCMH,C879 ,nO,,,15.3,101.325,0.995,v1.0,13.087,80.4049,474.615,1.82085,482.3483697347894,22,2025-02-19,2,2025-02-19 22:00:00,Winter,DMA-B,-685.385,-0.6400000000000001,False,True,1,1.0,,False,False,True,17.0942,907.189,0.907189,Zone_B
R10341,MET-151,2025-02-20 00:00:00,5.84,1404.0,5.06,SCMH,C791,1,,,25.3,100.0,1.0,v1.1,13.2378,80.1659,1404.0,5.06,1361.0334867330207,0,2025-02-20,2,2025-02-20 00:00:00,Winter,DMA-D,628.83,-0.7599999999999998,False,True,0,0.0,,False,False,True,50.5679,2683.638,2.683638,Zone_C
R12148,MET-106,2025-02-20 00:00:00,5.65,568.0,,SCMH,C762,nO,MAINT,Odorant alarm triggered. Cleared.,18.7,101.325,0.995,v1.1,12.9124,80.2671,565.16,4.4018999999999995,567.6774164810691,0,2025-02-20,2,2025-02-20 00:00:00,Winter,DMA-A,-597.6249999999999,1.0600000000000005,False,False,0,1.0,OUTAGE_END,False,False,True,20.3554,1080.261,1.080261,Zone_B
R14953,MET-108,2025-02-20 04:00:00,,1694.0,6.19,SCMH,C735,nO,SHUTDOWN,Customer called at +91-9835204-35204,14.1,102.5,0.995,v1.0,13.1965,80.3709,1685.53,6.159050000000001,1740.097571365654,4,2025-02-20,2,2025-02-20 04:00:00,Winter,DMA-A,116.41499999999996,0.0,False,False,1,1.0,,False,False,True,60.7078,3221.763,3.221763,Zone_C
R13184,MET-130,2025-02-20 10:00:00,4.46,748.0,2.98,SCMH,C839 ,no,,,17.1,101.325,0.995,v1.1,12.8686,80.2389,744.26,2.9651,751.6961894918173,10,2025-02-20,2,2025-02-20 10:00:00,Winter,DMA-B,126.25999999999999,0.11000000000000032,False,True,1,1.0,,False,False,True,26.806,1422.594,1.422594,Zone_A
R10201,MET-143,2025-02-20 19:00:00,3.27,1773.0,6.51,SCMH,C739,False,SHUTDOWN,Night flow anomaly recorded.,21.7,102.5,1.005,v1.1,12.8638,80.1757,1781.8649999999998,6.542549999999999,1792.1353926465515,19,2025-02-20,2,2025-02-20 19:00:00,Winter,DMA-C,767.8649999999998,0.45999999999999996,False,False,1,1.0,,False,False,True,64.1775,3405.9,3.4059,Zone_A
R14345,MET-109,2025-02-20 19:00:00,6.08,1159.0,4.16,SCMH,C888,nO,MAINT,Odorant alarm triggered. Cleared.,16.6,101.325,0.998,v1.0,13.0904,80.0798,1156.682,4.15168,1170.2548,19,2025-02-20,2,2025-02-20 19:00:00,Winter,DMA-A,-52.317999999999984,3.1,False,False,0,1.0,OUTAGE_END,False,False,True,41.6603,2210.912,2.210912,Zone_B
R10149,MET-105,2025-02-20 21:00:00,5.25,860.0,3.26,SCMH,C770,no,,Night flow anomaly recorded.,19.0,101.0,1.01,v1.1,12.9124,80.1624,868.6,3.2925999999999997,868.7775588884555,21,2025-02-20,2,2025-02-20 21:00:00,Winter,DMA-A,-430.4,0.0,False,True,0,0.0,,False,False,True,31.2844,1660.263,1.660263,Zone_B
R9739,MET-133,2025-02-20 22:00:00,3.94,2222.0,8.3,SCMH,C814,nO,,Read manually. Meter OK.,19.3,101.325,1.01,v1.0,12.876,80.3543,2244.22,8.383000000000001,2249.591701145495,22,2025-02-20,2,2025-02-20 22:00:00,Winter,DMA-C,1714.5699999999997,3.94,False,True,1,1.0,,False,False,True,80.8302,4289.659,4.289659,Zone_A
R11538,MET-106,2025-02-20 23:00:00,62.5,-1237.0,4.42,SCMH,C762,no,,Contact: +91-7049069-49069 for followup,22.7,101.325,1.0,v1.1,12.9124,80.2671,-1237.0,4.42,-1225.7108331924962,23,2025-02-20,2,2025-02-20 23:00:00,Winter,DMA-A,-1802.1599999999999,56.85,False,True,0,0.0,,False,False,True,-44.5531,-2364.433,-2.364433,Zone_B
R11303,MET-148,2025-02-21 02:00:00,3.19,1738.0,6.74,SCMH,C723,nO,,Maintenance done by technician ID T802.,19.6,99.5,0.995,v1.0,13.058,80.3522,1729.31,6.706300000000001,1700.4830837433044,2,2025-02-21,2,2025-02-21 02:00:00,Winter,DMA-D,-1133.69,-2.56,False,True,1,1.0,,False,False,True,62.2846,3305.444,3.305444,Zone_B
R14635,MET-149,2025-02-21 07:00:00,6.99,3311.0,12.5,SCMH,C797,FALSE,,Pressure drop observed at peak hours.,25.8,101.325,1.002,v1.0,13.0687,80.1415,3317.622,12.525,3253.2560270948316,7,2025-02-21,2,2025-02-21 07:00:00,Winter,DMA-D,-262.2040000000002,0.7300000000000004,False,True,0,0.0,,False,False,True,119.4909,6341.382,6.341382,Zone_B
R11070,MET-153,2025-02-21 08:00:00,5.2,1979.0,7.51,SCMH,C854,nO,SHUTDOWN,Email: user263@citygas.com flagged issue,19.3,101.0,1.0,v1.2,13.2258,80.4219,1979.0,7.51,1977.3740408386957,8,2025-02-21,2,2025-02-21 08:00:00,Winter,DMA-D,-2258.0,0.0,False,False,1,0.0,OUTAGE_START,False,False,True,71.2777,3782.708,3.782708,Zone_C
R14326,MET-105,2025-02-21 09:00:00,0.0,1244.0,4.92,SCMH,C770,nO,,Reverse flow detected briefly.,16.7,100.0,0.99,v1.1,12.9124,80.1624,1231.56,4.8708,1229.2934181862618,9,2025-02-21,2,2025-02-21 09:00:00,Winter,DMA-A,362.9599999999999,-5.25,False,True,1,0.0,OUTAGE_START,False,False,True,44.3572,2354.037,2.354037,Zone_B
R11626,MET-142,2025-02-21 09:00:00,3.62,4748.0,,SCMH,C771,FALSE,SHUTDOWN,High consumption flagged for audit.,24.5,99.5,1.005,v1.0,13.0481,80.3046,4771.74,12.62,4614.952676946468,9,2025-02-21,2,2025-02-21 09:00:00,Winter,DMA-C,1292.7399999999998,0.43999999999999995,False,False,1,1.0,,False,False,True,171.864,9120.822,9.120822,Zone_B
R11468,MET-137,2025-02-21 10:00:00,2.59,60.0,0.23,SCMH,C894,False,,Customer called at +91-9858434-58434,15.5,102.5,1.0,v1.1,12.9718,80.2591,60.0,0.23,61.642016877618744,10,2025-02-21,2,2025-02-21 10:00:00,Winter,DMA-C,-1783500.0,-0.15000000000000036,False,True,1,1.0,,False,False,True,2.161,114.684,0.114684,Zone_B
R14507,MET-115,2025-02-21 11:00:00,6.38,2148.0,7.97,SCMH,CID-851,No,,Read manually. Meter OK.,25.2,103.0,1.0,v1.2,12.9227,80.3327,2148.0,7.97,2145.4517189719872,11,2025-02-21,2,2025-02-21 11:00:00,Winter,DMA-A,777.0,1.5899999999999999,False,True,0,1.0,OUTAGE_END,False,False,True,77.3646,4105.739,4.105739,Zone_B
R12115,MET-120,2025-02-21 16:00:00,3.96,1055.0,3.95,SCMH,C755,NO,MAINT,Inspection done. No issues.,20.3,100.0,1.01,v1.1,12.9665,80.0963,1065.55,3.9895,1050.5409979889484,16,2025-02-21,2,2025-02-21 16:00:00,Winter,DMA-B,247.80999999999995,-0.16999999999999993,False,False,1,1.0,,False,False,True,38.378,2036.72,2.03672,Zone_B
R13131,MET-115,2025-02-21 21:00:00,2.72,671.0,2.47,SCMH,C851,no,,,20.4,101.0,1.0,v1.0,12.9227,80.3327,671.0,2.47,667.9363751364091,21,2025-02-21,2,2025-02-21 21:00:00,Winter,DMA-A,-1477.0,-3.6599999999999997,False,True,1,0.0,OUTAGE_START,False,False,True,24.1674,1282.564,1.282564,Zone_B
R11519,MET-106,2025-02-22 02:00:00,6.56,695.0,2.68,SCMH,C762,0,,Reverse flow detected briefly.,21.9,99.5,1.0,v1.0,12.9124,80.2671,695.0,2.68,678.0872094134183,2,2025-02-22,2,2025-02-22 02:00:00,Winter,DMA-A,1932.0,-55.94,False,True,0,0.0,,False,False,True,25.0318,1328.438,1.328438,Zone_B
R13879,MET-126,2025-02-22 02:00:00,2.99,3776.0,14.55,SCMH,C750,N,MAINT,Pressure drop observed at peak hours.,19.4,101.325,0.99,v1.0,13.1641,80.1801,3738.24,14.4045,3745.906874038626,2,2025-02-22,2,2025-02-22 02:00:00,Winter,DMA-B,2846.25,-3.5299999999999994,False,False,1,0.0,OUTAGE_START,False,False,True,134.6404,7145.366,7.145366,Zone_C
R14082,MET-146,2025-02-22 06:00:00,4.03,860.0,3.23,SCMH,C786,0,MAINT,Maintenance done by technician ID T761.,23.2,101.0,0.99,v1.0,13.115,80.1497,851.4,3.1976999999999998,839.5051682966845,6,2025-02-22,2,2025-02-22 06:00:00,Winter,DMA-D,607.4,-2.37,False,False,1,0.0,OUTAGE_START,False,False,True,30.6649,1627.386,1.627386,Zone_C
